subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid,response1,response2,response,correctr,prompts,comments,exclude
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,2,,calendar,,verbal,5,yesterday,,,,,,5,6,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,1,1,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,1,event,1,breakfast,,14,-3.3,,,1,2,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,1,event,2,nextbday,,14,0.9,,,2,4,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,1,event,3,dinner,,14,3.1,,,3,3,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,1,event,4,lastbday,,14,5.8,,,4,1,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,2,deictic,1,lastweek,,14,-6.4,,,1,1,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,2,deictic,2,tomorrow,,14,-5.4,,,2,4,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,2,deictic,3,tonight,,14,-2.8,,,3,3,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,2,deictic,4,thismorning,,14,1,,,4,2,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,3,deictic,1,nextweek,,14,-3.3,,,2,3,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,3,deictic,2,nextyear,,14,2,,,3,4,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,3,deictic,3,yesterday,,14,5.4,,,4,2,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,3,deictic,4,last year,,14,-4.8,,,1,1,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,4,deictic,1,yesterday,,14,-3.8,,,1,2,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,4,deictic,2,tomorrow,,14,-1.7,,,2,3,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,4,deictic,3,twofromnow,,14,-1.6,,,3,4,,,
88,149393,7/25/13,9/29/19,1,2257,6.183561644,6,English ,1,Lab,1,,timeline,4,deictic,4,twoago,,14,3.2,,,4,1,,,
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,,verbal,1,daysofweek,,,,5,,,7,2,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,1,deictic,1,yesterday,,,,3,,3,3,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,2,deictic,2,beforeyesterday,,,,2,,2,2,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,3,deictic,3,tomorrow,,,,5,,5,5,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,4,deictic,4,aftertomorrow,,,,6,,6,6,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,,verbal,2,aftertoday,,,,1,,1,1,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,,verbal,3,beforetoday,,,,1,,1,2,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,,verbal,4,today,,,,,,2,,1,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,,verbal,5,yesterday,,,,,,3,,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,1,,calendar,,verbal,6,tomorrow,,,,,,3,,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,1,event,1,lastbday,,14,-0.9,,,2,1,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,1,event,2,dinner,,14,1.4,,,3,3,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,1,event,3,nextbday,,14,2,,,4,4,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,1,event,4,breakfast,,14,-4.1,,,1,2,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,2,deictic,1,thismorning,,14,3.5,,,2,2,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,2,deictic,2,tonight,,14,-2.1,,,3,3,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,2,deictic,3,tomorrow,,14,4,,,4,4,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,2,deictic,4,lastweek,,14,-5.5,,,1,1,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,3,deictic,1,last year,,14,-3.5,,,2,1,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,3,deictic,2,yesterday,,14,-6.4,,,1,2,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,3,deictic,3,nextyear,,14,4.5,,,4,4,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,3,deictic,4,nextweek,,14,-0.8,,,3,3,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,4,deictic,1,tomorrow,,14,1.5,,,2,3,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,4,deictic,2,yesterday,,14,4.2,,,3,2,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,4,deictic,3,twoago,,14,-1.9,,,1,1,,experimenter error,1
89,147831,2/13/15,10/1/19,3,1691,4.632876712,4,English ,1,Lab,2,,timeline,4,deictic,4,twofromnow,,14,6.2,,,4,4,,experimenter error,1
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,1,event,1,lastbday,,14,-3.9,,,1,1,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,1,event,2,dinner,,14,5.8,,,4,3,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,1,event,3,nextbday,,14,3,,,3,4,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,1,event,4,breakfast,,14,-1.9,,,2,2,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,2,deictic,1,thismorning,,14,-2.5,,,2,2,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,2,deictic,2,tonight,,14,4.8,,,4,3,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,2,deictic,3,tomorrow,,14,1.5,,,3,4,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,2,deictic,4,lastweek,,14,-5.1,,,1,1,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,3,deictic,1,last year,,14,1.1,,,2,1,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,3,deictic,2,yesterday,,14,-1.3,,,1,2,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,3,deictic,3,nextyear,,14,4,,,3,4,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,3,deictic,4,nextweek,,14,5.2,,,4,3,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,4,deictic,1,tomorrow,,14,-3.8,,,2,3,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,4,deictic,2,yesterday,,14,-5.5,,,1,2,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,4,deictic,3,twoago,,14,-0.8,,,3,1,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,2,,timeline,4,deictic,4,twofromnow,,14,1,,,4,4,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,,verbal,1,daysofweek,,,,,,1,7,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,1,deictic,1,tomorrow,,,,,,5,5,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,2,deictic,2,beforeyesterday,,,,,,3,2,1,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,3,deictic,3,aftertomorrow,,,,,,5,6,1,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,4,deictic,4,yesterday,,,,,,3,3,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,,verbal,2,aftertoday,,,,,,1,1,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,,verbal,3,beforetoday,,,,,,2,2,,,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,,verbal,4,today,,,,,,,5,,October,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,,verbal,5,yesterday,,,,,,,4,,I don't know,
90,148989,8/17/14,10/4/19,6,1874,5.134246575,5,"English, Mandarin",0,Lab,3,,calendar,,verbal,6,tomorrow,,,,,,,6,,7,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,1,event,1,breakfast,,14,-4,,,,2,,2,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,1,event,2,nextbday,,14,2.9,,,,4,,4,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,1,event,3,dinner,,14,1.2,,,,3,,3,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,1,event,4,lastbday,,14,-5.6,,,,1,,1,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,2,deictic,1,lastweek,,14,-3.8,,,,1,,1,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,2,deictic,2,tomorrow,,14,2.2,,,,4,,4,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,2,deictic,3,tonight,,14,1.3,,,,3,,3,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,2,deictic,4,thismorning,,14,-0.9,,,,2,,2,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,3,deictic,1,nextweek,,14,2.5,,,,3,,4,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,3,deictic,2,nextyear,,14,1.8,,,,4,,3,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,3,deictic,3,yesterday,,14,-1.1,,,,2,,2,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,3,deictic,4,last year,,14,-3,,,,1,,1,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,4,deictic,1,yesterday,,14,-0.7,,,,2,,2,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,4,deictic,2,tomorrow,,14,0.8,,,,3,,3,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,4,deictic,3,twofromnow,,14,1.7,,,,4,,4,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,1,,timeline,4,deictic,4,twoago,,14,-1.4,,,,1,,1,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,,7,,7,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,1,deictic,1,beforeyesterday,,,,,,,2,,2,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,2,deictic,2,aftertomorrow,,,,,,,6,,6,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,3,deictic,3,yesterday,,,,,,,3,,3,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,4,deictic,4,tomorrow,,,,,,,5,,5,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,,1,,1,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,,2,,2,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,,verbal,4,today,,,,,,,6,,6,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,,verbal,5,yesterday,,,,,,,5,,5,
91,136652,4/7/13,10/5/19,7,2372,6.498630137,6,English ,1,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,,7,,7,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,,verbal,1,daysofweek,,,,,,,7,2,5,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,1,deictic,1,yesterday,,,,,,,3,,3,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,2,deictic,2,tomorrow,,,,,,,5,,5,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,3,deictic,3,beforeyesterday,,,,,,,2,,2,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,4,deictic,4,aftertomorrow,,,,,,,6,,6,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,,1,,1,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,,2,,2,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,,verbal,4,today,,,,,,,7,,I don't know,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,,verbal,5,yesterday,,,,,,1,6,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,3,1,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,1,event,1,lastbday,,14,-5.1,,,1,1,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,1,event,2,dinner,,14,-2.4,,,3,3,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,1,event,3,nextbday,,14,-0.9,,,4,4,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,1,event,4,breakfast,,14,-4.3,,,2,2,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,2,deictic,1,thismorning,,14,-6.6,,,1,2,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,2,deictic,2,tonight,,14,-0.9,,,3,3,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,2,deictic,3,tomorrow,,14,0.9,,,4,4,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,2,deictic,4,lastweek,,14,-6.1,,,2,1,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,3,deictic,1,last year,,14,-7,,,1,1,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,3,deictic,2,yesterday,,14,-4.4,,,2,2,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,3,deictic,3,nextyear,,14,0,,,4,4,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,3,deictic,4,nextweek,,14,-2.8,,,3,3,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,4,deictic,1,tomorrow,,14,-5.8,,,3,3,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,4,deictic,2,yesterday,,14,-6.5,,,2,2,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,4,deictic,3,twoago,,14,-7,,,1,1,,,
92,148048,6/24/13,10/6/19,1,2295,6.287671233,6,English ,1,Lab,2,,timeline,4,deictic,4,twofromnow,,14,-4.5,,,4,4,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,,verbal,1,daysofweek,,,,,,7,7,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,1,deictic,1,yesterday,,,,,,3,3,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,2,deictic,2,tomorrow,,,,,,5,5,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,3,deictic,3,beforeyesterday,,,,,,1,2,,Experimenter error,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,4,deictic,4,aftertomorrow,,,,,,5,6,,Experimenter error,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,2,1,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,1,2,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,,verbal,4,today,,,,,,7,7,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,,verbal,5,yesterday,,,,,,6,6,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,1,1,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,1,event,1,lastbday,,14,0,,,2,1,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,1,event,2,dinner,,14,0.6,,,3,3,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,1,event,3,nextbday,,14,0.5,,,4,4,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,1,event,4,breakfast,,14,-0.7,,,1,2,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,2,deictic,1,thismorning,,14,-1.5,,,3,2,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,2,deictic,2,tonight,,14,1.3,,,3,3,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,2,deictic,3,tomorrow,,14,2.7,,,4,4,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,2,deictic,4,lastweek,,14,-3.6,,,1,1,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,3,deictic,1,last year,,14,-1.5,,,2,1,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,3,deictic,2,yesterday,,14,-0.7,,,2,2,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,3,deictic,3,nextyear,,14,3.5,,,4,4,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,3,deictic,4,nextweek,,14,1.9,,,3,3,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,4,deictic,1,tomorrow,,14,0.9,,,3,3,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,4,deictic,2,yesterday,,14,-0.7,,,1,2,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,4,deictic,3,twoago,,14,-0.4,,,2,1,,,
93,149623,10/18/12,10/6/19,1,2544,6.969863014,6,English ,1,Lab,2,,timeline,4,deictic,4,twofromnow,,14,1.8,,,4,4,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,,verbal,1,daysofweek,,,,,,7,7,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,1,deictic,1,yesterday,,,,,,3,3,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,2,deictic,2,beforeyesterday,,,,,,3,2,1,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,3,deictic,3,tomorrow,,,,,,5,5,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,4,deictic,4,aftertomorrow,,,,,,6,6,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,,verbal,2,aftertoday,,,,,,1,1,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,,verbal,3,beforetoday,,,,,,2,2,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,,verbal,4,today,,,,,,7,7,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,,verbal,5,yesterday,,,,,,6,6,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,1,,calendar,,verbal,6,tomorrow,,,,,,1,1,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,1,event,1,lastbday,,14,-3.3,,,2,1,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,1,event,2,dinner,,14,5.3,,,4,3,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,1,event,3,nextbday,,14,2,,,3,4,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,1,event,4,breakfast,,14,-5.9,,,1,2,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,2,deictic,1,thismorning,,14,-7,,,1,2,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,2,deictic,2,tonight,,14,7,,,3,3,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,2,deictic,3,tomorrow,,14,7,,,4,4,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,2,deictic,4,lastweek,,14,-6.5,,,2,1,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,3,deictic,1,last year,,14,-6.9,,,1,1,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,3,deictic,2,yesterday,,14,-1.7,,,2,2,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,3,deictic,3,nextyear,,14,6.9,,,3,4,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,3,deictic,4,nextweek,,14,7,,,4,3,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,4,deictic,1,tomorrow,,14,7,,,4,3,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,4,deictic,2,yesterday,,14,0,,,1,2,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,4,deictic,3,twoago,,14,1.2,,,2,1,,,
94,147437,3/30/14,10/6/19,1,2016,5.523287671,5,English ,1,Lab,2,,timeline,4,deictic,4,twofromnow,,14,2.8,,,3,4,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,,verbal,1,daysofweek,,,,,,7,7,1,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,1,deictic,1,yesterday,,,,1,3,3,3,1,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,2,deictic,2,beforeyesterday,,,,1,3,3,2,1,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,3,deictic,3,tomorrow,,,,3,3,3,5,1,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,4,deictic,4,aftertomorrow,,,,3,3,3,6,1,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,,verbal,2,aftertoday,,,,,,2,1,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,,verbal,3,beforetoday,,,,,,,2,,"Participant said ""both""; 1,2",
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,,verbal,4,today,,,,,,4,5,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,,verbal,5,yesterday,,,,,,,6,,"Participant gave two responses; 2,3 ",
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,1,,calendar,,verbal,6,tomorrow,,,,,,7,4,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,1,event,1,lastbday,,14,-5,,,2,1,,,
